GivenName,Surname,NationalID,MemberType (1-4),TelephoneNumber,AddressID
Dan,McGuire,46161565,2,2034858015,4740
Kristi,Murillo,411305960,4,6155356699,2662
James,Lance,96863039,2,2128366181,4561
William,Williams,130841538,2,6466203625,4429
Sabrina,Stemple,491924330,3,4178792878,1971
Delbert,Hardin,253267756,4,4043658324,3758
Lisa,Kropf,492624153,3,6363561188,1962
Cynthia,Gorman,560920023,2,2094699543,1306
Tabatha,Greenleaf,256844528,3,9124585507,3733
Judith,Dark,218864624,2,4105858074,3963
Trista,Paine,103345465,3,6313811054,4534
Alex,Stevens,339962465,3,7085967194,3172
Louise,Moon,624197147,3,5598672222,793
Michael,Gray,399966926,3,2623087315,2763
Charlotte,Mattison,388139622,4,6086236148,2861
Christine,Childs,353806421,3,8158429471,3103
Elaine,Stickler,632666158,3,8173537654,703
Karin,Barnett,122262735,2,6073451489,4452
Susan,Mathis,469074478,4,3204438082,2169
Jewell,Geyer,216076085,4,3017188629,3995
Lidia,Bierman,366566785,2,5175267104,3023
Tommie,Bouchard,110641668,2,6462536364,4502
Kenneth,Lamb,66224719,2,9147420754,4672
John,Richardson,158016114,4,9736312697,4264
Mary,Barnes,699013162,2,7039189513,173
Clifford,Cooper,366726407,3,5867816630,3022
Mary,Kirby,362761929,2,3136205223,3054
Laurie,Rayburn,651038202,2,3036646450,530
David,Wong,137028750,3,7327279651,4396
Cheryl,Medley,407537735,4,2707753812,2682
Joanne,Godwin,502646662,3,7017538459,1887
Michael,Lebo,618183238,4,8316354087,847
Richard,Schweitzer,69884355,2,3156699125,4663
William,Huizenga,444058741,3,4053325018,2409
Ray,McGrane,543908775,3,5035420277,1463
Katherine,Edenfield,366409586,3,9894378432,3024
Gregory,Kiser,694019755,4,8047202119,209
Roy,Ware,246691356,4,9197366886,3796
Tommy,Gill,549095820,3,6617024102,1425
Jack,Wilcox,214086058,3,3015218714,4025
Thomas,Moreno,528081149,4,4358659908,1662
Edith,Newton,427218601,3,6017073227,2519
Nellie,Garcia,422157228,2,2059245868,2574
Frankie,Sedillo,568956481,2,5622650779,1223
Robert,Duncan,440306636,3,9187706323,2433
Felix,Mann,564145036,3,5109918180,1274
Keith,Riley,612498153,2,2137887305,899
Richard,Reeves,543598318,3,5418177150,1468
Zelda,Metts,265232941,3,8636472975,3653
Bertha,Hart,160266487,3,4125600323,4250
Korey,Kerr,447136265,4,4053815576,2389
Tameka,Martin,264113435,3,9049962523,3668
Rebecca,Black,154705471,3,7329604168,4286
Jerry,Mickey,456900389,4,9035846523,2284
Clyde,Perez,214665846,4,2408437403,4012
Vanessa,Smith,310300041,3,7656789712,3367
Betty,Anderson,241313537,3,9106047309,3827
Tony,Brooks,392902482,3,4148997698,2820
James,Ellis,229170544,4,7572843853,3895
Freda,Grubbs,548507489,3,8316460015,1429
Ola,Toler,606378113,4,8056275866,947
Angie,Amato,460033063,4,9793780477,2261
Crystal,Allen,475403501,3,5077800733,2093
John,Anderson,487073580,3,4176722494,2003
Candace,Davidson,538424969,3,5097883988,1533
Ryan,McClain,640248539,3,9722850840,630
Hung,Thompson,332188574,2,3097682539,3218
Gwenda,Ivy,548594936,4,6267567517,1428
Janet,Hensley,670169494,4,6789057819,399
John,Courts,536583578,4,2532714063,1548
Toshiko,Salazar,145540890,2,7323975138,4342
Sarah,Nichols,682100382,4,8284597467,287
Jeremy,Melvin,270066140,3,4198124378,3599
Judy,Murphy,7121113,3,2074901373,4958
Chris,Gregg,691056626,3,5406549405,226
Chelsie,Davis,485822165,3,3198224351,2009
Edith,Williams,695036254,4,7034049147,194
Kerry,Martinez,565841458,4,7603238505,1251
Jayson,Miller,688075709,2,8285978078,245
Samuel,Nixon,213096516,3,3018109361,4037
David,Geiger,659039127,2,3378795310,466
Melissa,Yingst,645786187,3,9038646420,568
Loretta,Sperry,258211912,3,6783021737,3726
Archie,Greenwood,647662229,3,8016595157,556
Brenda,Johnson,252598435,4,7703104946,3760
Denise,Cusson,642801997,3,9797764427,611
Luisa,Montes,336032914,3,6189951107,3198
Joe,Freitag,628846909,2,8172696922,751
Lora,Stapler,609426381,4,6507453090,922
Thomas,Head,17720616,4,9788863695,4877
Molly,Coleman,505524786,3,4025510471,1859
Shane,Mangels,525850731,3,5056339247,1688
Jeffery,Gilbert,335241718,4,2174417037,3206
Antonio,Campbell,455219529,3,2542851388,2308
Christina,Paine,694019355,2,4343244119,210
Daniel,Baran,441057181,3,5804305660,2428
Herbert,Snider,110161811,4,7184178043,4505
Diane,Maheu,106406089,2,9143099122,4521
Earl,Dunkelberger,373462888,4,7347993354,2975
Wayne,Lacombe,229542080,2,7576946486,3892
Kevin,Malone,535343814,2,2063472942,1566
Ricky,Lamoureux,457778459,2,2818938003,2279
Lyn,Griffin,770320289,3,8506341769,30
Thomas,Kutz,414658107,2,6157447449,2643
Lisa,Sullivan,356364303,4,8476671058,3086
Nathaniel,Ross,265150113,2,8503500672,3655
Robert,Carlisle,680059978,4,7756868907,325
Lee,Durante,631804973,3,2146702325,713
Vivian,Robinson,297948144,4,2163109517,3444
Dorothy,Hudson,475060766,3,2186593435,2096
Jessica,Castro,530599362,4,7752400398,1627
Mark,Smythe,448328781,2,4057137077,2377
Julia,Carrillo,59300548,2,9178127353,4692
William,Lucas,314603920,4,8128678834,3324
Emily,Webster,450711890,2,4326522643,2352
Jessica,Murphy,87783422,2,2126279857,4594
Naomi,Nickols,421557930,4,2057123991,2576
Cleo,Johnson,154468428,4,9733914790,4289
James,Martin,393066571,2,7155093131,2816
Mary,Slusser,314251392,4,2609208565,3327
Elaine,Ransdell,210780035,3,4843648110,4054
Vickie,Delano,406064682,2,2704579792,2697
Scott,Hofer,438895047,4,3184764128,2445
Norman,Conner,418524707,4,2563168372,2610
Mable,Gregory,336227832,2,3094631629,3195
Stacy,Banh,536747960,4,3606263904,1544
Ryan,Murch,370723921,2,5865329015,2990
Anna,Brown,472291111,2,9522009339,2136
Janine,Johnson,750056716,3,8089792718,164
Linda,Harris,40626463,4,8602022677,4769
Tammie,Allen,577287121,2,2023735199,1149
Gary,Marshall,456045182,2,9568577344,2299
Eugene,Cuellar,508287676,4,4025462143,1838
Adriana,McFadden,316407746,3,3174568296,3310
Maryann,Lupo,420070555,3,2568505799,2593
Dorothy,Edwards,453491683,3,8174641604,2329
Paul,Johnson,762018957,2,9319152957,114
Henry,Brown,460466456,3,7134345672,2254
Bennie,Alexander,395275921,2,9209243341,2796
Pat,Chavez,246842633,2,9102716409,3795
Robert,Ferrel,12527411,4,5087098303,4914
Barbara,Bade,207303216,3,8148474455,4074
Deborah,Davis,651288186,4,9703323556,524
Adam,Martinez,485442440,4,5152561515,2013
Ronald,Atkins,169202609,4,7248603587,4210
Maria,Cushing,173301493,2,7245989184,4195
Keith,Stone,220087260,3,4104776866,3947
Randy,Mattingly,423020405,3,2566307904,2565
Tiffany,Williams,564954288,4,8582789473,1258
Jessica,Fields,696032093,2,8043412228,188
Randy,Mattocks,513032067,4,9135437850,1794
Eddie,Scott,667149626,3,6788039843,428
Ocie,Huber,564534600,3,8587152814,1265
Edwin,Verville,594144122,3,9048581916,1046
Edward,Jennings,404089457,2,6067314196,2715
Marie,Levine,202709798,2,7242918715,4093
John,Hampton,600914924,3,4804244672,1005
Richard,Crockett,454897179,3,7136319624,2313
Hung,McFarland,442462155,2,9186411392,2419
Elaine,Howard,212389005,2,4105904426,4045
Gregory,Wyckoff,265153437,4,7726794185,3654
Amy,Webb,1600751,3,6039349213,4998
Mark,Duval,143385362,3,9737678429,4353
Ella,Long,587366001,3,6019871678,1120
Sara,McKinnon,46061168,4,2033053375,4741
Detra,Landry,648386055,2,5052491300,546
June,Jones,404068989,3,6069261690,2716
Kevin,Herrera,651288844,3,7193834971,523
Wesley,Dominguez,516529519,3,4066220673,1768
Ruth,Thompson,137423181,3,2015348061,4392
Gene,Rice,135126307,3,9089609773,4409
Shirley,Martin,74463182,3,3477135595,4644
David,Lopez,606884811,2,5104285551,941
Ora,Gonzalez,432618070,3,5016099480,2473
Walter,Jackson,266341334,2,9417437011,3637
Robert,Janney,60328650,4,6072756877,4690
Thelma,Smith,104842427,3,8456221518,4528
Gerald,Venezia,589514500,3,9047057786,1105
Tina,Caldwell,572145862,2,7146252198,1193
David,Hendricks,497014623,3,3149880258,1924
Herman,Wilson,614174784,3,9254840597,881
Walter,Brown,257313039,4,2296620247,3731
Johnathan,Lenoir,757015623,2,9012019952,150
John,Hardy,140629003,4,9734783382,4374
Heather,Grizzard,161605896,2,7177075227,4247
Erich,McKinney,390166489,4,4149378373,2842
Barbara,O'Connor,31721606,2,7819185659,4816
Lori,Strand,516400250,3,4064954099,1770
Kathleen,Leith,455845062,4,7139904262,2301
Alexander,Briggs,345243387,4,8154071157,3150
Connie,Moreno,239825684,4,9197420368,3836
Grant,Leon,212172202,2,4435354165,4048
Doris,Brown,217801074,2,3016345699,3975
Paul,Scott,418747046,4,2516164932,2607
Barbara,Suarez,450713023,2,9567991850,2351
Tiffany,Beale,639442699,3,5127848328,639
Virginia,Williams,264365252,3,9047453784,3664
Jonathan,Gould,398823805,2,2624653830,2768
Peggy,Medley,23075361,4,7817624264,4856
Edward,Crowley,505680526,3,3086364963,1856
Corey,Drury,376901277,4,2314861767,2953
Elena,Buckmaster,631073860,2,2142398383,722
Millie,Williams,635762374,4,7134333162,677
Kenneth,Ludwig,606350929,4,3235182706,949
Tiffany,Shelton,460799351,2,5127674277,2247
Dora,Moriarty,601750636,3,9287921352,993
Susanna,Arnold,377766873,4,9062320217,2946
James,Wood,206423946,4,4123889850,4082
Barbara,McGee,617015167,2,8188386638,860
Joseph,Groleau,440640408,2,4058043198,2431
Mary,Garrett,261528872,3,3526036656,3703
Latesha,Carlson,450866596,3,8175445104,2349
David,Kolar,162091030,4,4123273657,4242
Tiffany,Hockaday,441589075,4,9187404144,2423
Sol,Allen,608112181,4,3232237331,934
James,Mull,491016668,2,6367977544,1977
Erma,Nelson,430750552,4,4794147616,2487
Elizabeth,Yates,469175615,2,2187249627,2167
Tammy,Baxley,262933527,4,2394047247,3686
Maria,Miles,619988600,3,3104709785,826
Ralph,Martinez,187201718,2,2158874567,4144
James,Peterson,471982172,3,7634759573,2138
Brian,Sharp,304082274,3,3172051431,3409
Mary,Barbour,314560354,4,3173779951,3325
Nathan,Woodbury,592484686,4,3053693131,1064
Julia,Danner,295062532,2,6143398107,3463
Robert,Combs,214697058,2,4433186819,4011
Carroll,Brown,94468137,4,7187722447,4568
Carol,Brooks,214035074,3,3018835734,4027
William,McClellan,513481255,2,7859942946,1788
Ronald,Cavender,398258988,4,7156426753,2773
Stephen,Stacey,367706342,4,6168403668,3011
Sally,Cooke,547244357,3,2135426863,1439
James,Leanos,464263406,3,4095495885,2219
Brian,Durand,332034207,4,7734726023,3219
Fabian,Ervin,534434057,3,2067656001,1577
Lila,Rubio,523016552,2,9703619699,1711
Lakisha,Edgell,559262727,4,8185807279,1321
Sadie,Vickers,227878753,4,5409035624,3906
Kenneth,Pena,550263926,2,8184669280,1415
Jeffrey,Peterson,674263085,3,4042420479,364
Brian,Davis,698034700,3,5403476263,178
Justin,Woodard,166764117,3,2154463194,4218
Debra,Ogle,345942669,2,7082982869,3148
James,Freeman,630222245,2,8179977998,735
Janice,Vaughn,375244780,3,6164542259,2959
Nathan,Dye,498327134,2,8167967166,1916
Henry,Young,270117183,2,2162653220,3598
James,Pierson,456573312,3,2817160896,2292
David,Hilbert,278381022,2,6148185652,3547
Elaine,Montgomery,282406594,2,5139894875,3524
George,Smith,469562243,4,6123705236,2158
Amy,Costa,501037903,2,7012198837,1899
William,Cain,218921518,4,4436931234,3962
Melissa,Hampton,84283085,2,5855767558,4613
Carolyn,Dampier,432605897,2,8705363191,2474
Cathy,Wagoner,151016660,4,8563409444,4306
Todd,Bautista,373269175,2,7343658283,2976
James,Cozart,377727084,3,2697811538,2948
Karen,Rodgers,680461035,3,7752823448,313
Danette,Otero,263118728,4,9046394246,3682
Wayne,Brown,502489460,2,7013334132,1888
Jamar,Hellwig,553649158,3,7143636459,1380
Betty,McHugh,659125085,4,3184897711,462
Pauline,Jarvis,577062170,2,2025494913,1151
Jeff,Moore,362302119,3,2694090985,3058
Andre,Denney,603921051,3,5598974712,969
Terry,Douglas,149604890,4,9735010528,4314
Micheal,Bullock,635245246,4,9035346089,685
Brandy,Rich,653189302,3,3036774712,508
Patricia,White,518340733,2,2087923920,1753
John,Rushing,244250679,3,7048255699,3808
Louis,Gwyn,638095974,4,9723075491,652
Ernest,Lappin,617766709,3,9163587580,852
Denise,Cousar,118648637,4,6462068768,4464
Luther,Quinn,321446602,4,6189864750,3280
Fredrick,Bridges,342369019,2,3123986917,3165
Toni,Robinson,615220846,4,3103900323,874
Margaret,Bowers,472157143,4,6513941384,2137
Dean,Turner,351044405,4,7736714811,3120
Jeannie,Ferguson,528080852,4,8013802041,1663
Suzanne,Carlson,67368431,3,6312452159,4668
Howard,Smith,279401386,3,9372553755,3540
John,Matos,452895549,3,9037940035,2332
Diane,Newton,485132090,2,3192953614,2017
Claud,Davis,42903536,3,2032601509,4757
Patricia,Sloan,388285063,2,9202708883,2859
Wendell,Lesser,241455346,3,9195735860,3826
Christine,Lee,168582296,4,4128016625,4211
Matthew,Casey,107527108,2,6077030624,4514
Oscar,Brown,519014418,3,2088647865,1747
Kay,Munson,228731054,2,8046190247,3897
Don,Kleinschmidt,258341315,2,7062092804,3724
Russell,Torres,766388794,3,2394905574,74
Alberta,Granger,606204619,2,5592967490,951
James,Ellis,676013245,4,5018346130,356
Chloe,McLaughlin,544307186,4,5035288889,1460
Un,Perkins,611523168,2,6267567315,903
Giovanni,Griffith,493786089,3,3146222874,1950
Elizabeth,Moore,680744906,4,7029747253,304
Margaret,Hamilton,120285196,2,8455885338,4458
Russell,Walker,181282263,3,4847922084,4159
Dorothy,Gragg,392700846,4,7154811854,2827
Florence,Laffey,561246952,4,4154548360,1301
Rhonda,Block,768460883,4,8632917596,46
Lois,Rousseau,22015607,2,9786885470,4861
Sheila,Adams,168468212,4,7177707264,4212
George,Thompson,84625197,2,9173024692,4608
Evan,Vick,434944775,2,5047624145,2460
Gustavo,Hall,548838881,2,7145398828,1426
Michael,Hobson,264231384,4,4073973638,3666
Kassandra,Holmes,234393808,4,3049148278,3864
Kelly,Campbell,679076070,3,5013096598,334
Cheryl,Hanlon,641121739,3,9725532193,626
Helen,Travis,664051329,3,3183457454,442
Brenda,Washburn,412581043,2,6154165607,2657
Adela,Wilson,449676092,4,7133157510,2365
Christopher,Cameron,695018531,3,8048945513,200
Dana,Robertson,417197808,2,2566122733,2626
Cynthia,McCreary,17057376,2,6172131648,4884
Nancy,Salas,594681208,4,3863253471,1039
Jessie,Toles,286508084,4,2168037216,3509
Bernard,Giannone,620056986,2,9163557928,825
Michael,Walker,616981718,3,8587726822,863
William,Unger,252110834,2,6783703369,3763
Dennis,Wright,621808541,2,7146244142,802
Pamela,Graham,312304427,3,5742548665,3346
John,Worrell,241461961,3,3369023211,3825
Kelly,McCarthy,540716423,4,5035611980,1500
Craig,Yates,417430638,3,3349962851,2622
Joseph,Gibson,485669320,3,7125516558,2011
Jerry,Chisholm,514743798,2,3165246735,1781
Jackie,Peterson,501345304,4,7015285903,1896
Rosalind,Seldon,210705873,2,6102901852,4056
Angel,Carrillo,639129690,4,9034529673,642
Doris,Miller,461441152,2,7138368561,2242
Juanita,Coyne,514150685,4,6202379039,1783
David,Rice,271687691,4,7404485601,3587
Odell,Vitiello,76051481,2,3479520587,4636
Charles,Ball,427894624,2,6622736909,2514
Paul,Zavala,547541297,4,6268688340,1436
Adela,Marr,505604726,3,4023536061,1858
Pete,Fairley,283385494,3,4196010360,3519
William,Panton,400062352,4,8598160836,2762
James,Wommack,600615136,4,4802222200,1012
Willie,Davis,391111065,4,9204021830,2836
Sylvester,Sword,571307468,2,5302951357,1201
Edward,Hopkins,363058302,4,3132190183,3051
Bradley,Guernsey,646401941,2,8012727274,565
Tyler,Felan,671096460,4,7703892326,391
Howard,McVay,544543018,4,5035846991,1457
Sybil,Hobson,266483752,4,7272673199,3636
James,Sauceda,102169105,2,5164234243,4539
James,Porter,541251184,3,5038355530,1493
Eugene,Walker,573785055,3,3239919546,1177
Joann,Kirk,487085857,2,8166745166,2002
Rigoberto,Isaacs,153865348,2,2018650588,4296
Thomas,Gray,418595132,2,2519456588,2609
Catherine,Moody,326227868,2,6189348831,3252
Mildred,Nixon,257877792,3,7707880497,3729
Robert,Barker,495114952,3,6603853085,1940
Mary,Jackson,515258263,4,7856969810,1776
Kenneth,Molina,593322164,2,3528043960,1057
Kiley,Holman,269804967,2,7407566629,3605
Nancy,Grant,530497147,2,7754504906,1630
Gary,Kirkpatrick,511042244,4,7858739976,1809
Roy,Cox,767165485,3,9049463577,67
Tyrell,Perreira,166225694,2,6108496468,4221
Jeanne,Dickerson,507295795,3,4026307648,1848
Marion,Tran,139627458,3,9086696673,4380
Dian,Land,636405968,3,9407835814,669
David,Blevins,72780093,2,7164495298,4650
Judith,McSpadden,215061169,4,4436218403,4008
Benjamin,Enriquez,447687130,4,4054630796,2384
Mark,Talbert,353307205,3,2248360485,3109
Fran,Serra,312066916,2,2608330162,3352
Armando,Ladson,260810218,3,7703539933,3712
Kevin,Ortiz,558985302,2,6192090094,1324
Jennifer,Gonzalez,382509175,2,3133699494,2902
Tamera,Gutierrez,525916542,2,5059981768,1687
Jennifer,Harding,94546107,2,5165070302,4567
Tamara,Tang,448504015,4,4053027434,2374
Melissa,Conley,499023088,2,4172027559,1911
Carl,Mason,663099490,2,5049204592,445
Alma,Rhodes,359428628,4,3124438999,3072
Joe,Huff,385443643,4,9896676351,2872
Karen,Bell,215497900,4,4439921909,4002
Annamarie,Jones,561289306,3,5629830027,1297
Alicia,Leister,72309802,2,5166985199,4654
Annie,Heckman,495209994,4,5733788657,1939
Patricia,Bibbins,541610633,3,5034374951,1488
Jordan,Bellamy,109384923,2,6317554484,4508
Edward,Acker,291562522,3,7403445747,3475
Francis,Wooten,573154135,3,8054621115,1185
John,Watson,314236377,3,3176792469,3328
Jim,Bobbitt,570912552,2,8316238196,1205
Alexander,Barrett,672071299,4,2298993023,383
Scott,Flippo,524121463,4,7195677754,1706
Nancy,Arnold,771306098,4,8508518848,18
Roberto,Braun,334226337,4,3096236387,3209
William,Barnett,513942361,2,7855068333,1786
Rhonda,Sherer,628589109,3,7137161992,757
Linda,Elizondo,681056740,2,8284627547,299
Richard,Weight,447407384,3,5806534702,2386
Paul,Dowdy,600853062,2,9289237222,1009
Lucile,Ramirez,521387249,3,3038326339,1726
Daniel,Baldwin,629321997,3,2104023910,745
Michael,Baskin,676057303,3,5013603183,351
Stephanie,Fidler,540588006,3,5035427285,1503
Rachel,McKinney,219905892,3,3016637802,3948
Kimberly,Harmon,622789833,4,9164798195,800
Jodie,Pham,216070315,3,4438966642,3996
Miesha,Williams,353325976,3,8154976178,3108
Henry,Aragon,695017811,4,7572655694,201
Tomas,Hall,449645351,4,2142061997,2366
Raymond,Terry,163483764,2,4124203963,4235
Patricia,Ball,674126553,4,4049431720,369
Jason,Oquinn,463844845,3,9363490240,2221
Rosemary,Raper,540713116,2,5414694513,1501
Jennifer,Wilder,149285007,3,9738330245,4315
Willie,Campbell,657121079,2,8033446685,478
Barbara,Johnson,527525322,4,4804965440,1671
George,Lopez,613507144,4,6262473167,888
Francisco,Metcalf,261368019,2,7275641836,3706
Cary,Alcala,391660933,2,4147458812,2833
Eunice,James,441485508,2,9182469300,2425
Amy,Geiger,171362375,2,2676298009,4198
Norbert,Babb,552770286,4,5109962527,1389
Robert,Vera,79900651,2,2125340058,4624
Stephanie,Stone,154848080,2,9082442744,4285
Richard,Jennings,382060980,3,7347626334,2909
Catherine,Velazquez,567476154,4,8583919431,1237
Ruth,Perez,249200829,4,8032401319,3778
Norma,Ball,365506476,2,2699397403,3028
Joseph,Medina,473843433,4,5077836112,2109
Joseph,Cunningham,392747267,4,2626823847,2825
Terry,Ellingsworth,228303557,2,7576377938,3901
Lynda,Duncan,68666110,3,7182803681,4667
Karen,Wright,87010939,3,9179482111,4598
John,Leonard,601305684,4,9282578169,998
Jeannine,Campbell,638540375,4,2548032678,648
Larry,Waring,520114207,2,3072607916,1736
Fermin,Cox,699030988,3,8042751761,169
Fern,Lewis,403466789,2,2707852673,2721
Erma,Nakamura,263338095,3,2395913522,3679
Lloyd,Mahan,468092731,4,6126783493,2180
Noreen,McGonagle,126039039,4,9179790638,4441
Henry,Annis,456595091,3,2149141803,2290
Margaret,Henslee,468365913,2,5074893605,2173
Patrick,Miller,449836021,2,9726272439,2361
Bridget,Dall,216302588,4,4434793440,3991
Joyce,Perry,569492076,3,9094057769,1217
Alex,McGuinness,565440512,2,5305154717,1253
Earl,Redman,431190519,3,5017478069,2480
Michael,Carson,657186558,4,8645879015,476
Donald,Vogel,542608773,3,5033385803,1478
Jeffery,Chapman,765641051,2,6238763081,80
Clarence,Gorney,659014299,2,3188018997,467
Bobby,Jefferson,520169217,2,3072584785,1734
Dorothy,Mathis,637425931,4,9158215246,655
Robt,Johnson,772148856,3,3867889711,6
William,Beaver,536037137,4,3603168446,1558
Sharon,Palmer,147324606,2,7329291491,4333
Arthur,Griffin,453766543,2,4099271297,2326
Pablo,Cory,428038562,4,6019791169,2511
Sandra,Graves,136520913,2,7327349225,4401
Cynthia,Brothers,272184339,4,5135158968,3582
Patrick,Avera,669182237,3,6789929878,410
Delbert,Kraft,227618088,2,5405615394,3908
Theodore,Janicki,362097880,2,8106367747,3061
Peggy,Cook,42322933,2,8606664832,4760
Shannon,Beyer,100624831,2,2129189118,4547
Joseph,Louis,594289216,4,8132912957,1043
