PropertyID,AgentTaxID(Person : TaxID),SellerTaxID(Person - TaxID),ListPrice,Description,Area,SellDate,AddressID
694,643882125,642625769,1609000,Coleridge Clemson's Frost Felix Firestone's Eisner's Cherie Chesterfield Eurasia Fredric's Eratosthenes's Llewellyn Cedric,111840,5/8/2008,591
695,265690902,310842294,999000,Jewel Chance Donatello Arizonians Iowan's Drew Apr's Alejandro's Helga Lothario Elsie Addison Federalist,2030,12/31/2007,3648
696,522323343,442880772,569000,Ho Helicon Hearst Lew's Halifax Felicia's Antofagasta's Fuchs Dustin's Holland's Adhara Germanic Helsinki,44930,3/23/2015,1717
697,139603217,543598318,1770000,Gadsden Andrei's Eisenhower's Eritrea Hamsun Fredericton's Indian's Fabian Hereford Lome Elway Fillmore England,215880,8/6/1991,4381
698,342186981,177055709,596000,Iowan's Iceland's Horton Cayuga's Lutheran Internationale Anita's Lully Haitian's Georgina's Florsheim Lhasa Estonian's,86680,3/6/1982,3166
699,766348693,131052448,1195000,Anselmo's Fox's Aquila Ariz Charity Horus GMT's Chernobyl's Jamaican Ferlinghetti's Chekhov's Epiphanies Ebeneezer,31650,4/29/2012,76
700,554489721,234847585,1134000,Johns Ganymede Hindi Ezra Lonnie's Dzungaria Downs Andean Lincoln Islam Elliott Chinatown Lottie,145090,7/28/2001,1369
701,23620013,372664287,489000,Earnhardt Gd's Cezanne Chisinau Felecia Amarillo Enrico's Ara Harold Fillmore's Hus Jacklyn's Leticia's,197370,1/7/2000,4852
702,242039738,518944681,1621000,Llewellyn Charlestons Lothario's Fuchs Ellesmere Gil Libyans Emilio's Hench Forrest Hubbard Co Holsteins,115390,5/17/2013,3818
703,620821818,674120297,619000,Gautier Dwayne's Cipro Lilongwe Formica's Lovecraft Li FDIC's Lynda EverReady's Handel Geraldine's Ginny's,196750,8/29/2015,813
704,310162449,75860346,1827000,Argonne's Hereford's Arkansan's Ibo Adidas's Lysenko Elgar Akhmatova Iyar's Claudio's Eva Aquino's Arno's,12870,4/23/2014,3370
705,468079177,635883425,1095000,Adelaide's Ameslan's Alicia's Hollie Algonquin Accra Hollie Lizzy Irvin's Cologne's Lr Hohokam Ginsu,23450,12/6/2007,2182
706,761018434,530353120,1156000,Lonnie's Jamel Hindustan Hoffman Heidegger Alabama Jaclyn Freemason's Elysium Ellison's Gila's CinemaScope's Haiphong,167980,10/23/1983,119
707,756017757,664051329,1528000,Chance's Lew's Christensen's Hell's Holbein Ag Cezanne Flatt's Jainism Filofax Finnbogadottir's Jinny's Albee,188640,1/13/1978,154
708,600012025,661094817,956000,Claudio Izanagi's Champlain Christine's Alcatraz Cebu Gamble's Emil's Alabamian's Hester's Colette Fe Aesculapius's,155010,2/14/1986,1021
709,308280803,578461254,1643000,Fiji Geffen Figaro's Aden's Gale's Eileen's Lipscomb's Che's Livia Acapulco Hakka Douala Gestapos,2590,12/19/2016,3382
710,105704085,219598577,265000,Ganymede Jarrod Heisman Arabian's Huitzilopotchli's Hovhaness Elvira's Elroy Algol Christianity's Johnathon's Charleston Franz's,5870,10/28/2005,4524
711,551854471,17126785,921000,Hogwarts's Englishwoman Düsseldorf Inuits Charlemagne's Lipton's Christy Donne's Itasca Gap's Anselm Jainism Johann,185900,8/7/2015,1400
712,122034842,466665004,900000,Heaviside Gandhi's Aleppo Erick Lorene Harlow Jeri Hurst Dschubba Clayton Claudia Alec's Europe,182500,5/31/2012,4453
713,618065418,504018182,1804000,Clinton's Dublin's Iguassu Engels Jeri's Gillette Drew's Hopper Holbein Aeschylus Gap Frankfort's Jackson,80340,8/14/1995,848
714,553599177,235684273,785000,J's Clorox Lobachevsky Libras Geffen Angelita Dortmund Charlotte Horacio's Aristides Jacky's Eileen Chelsea,99390,3/7/1989,1381
715,364646426,548507489,230000,Fowler Ieyasu Lollobrigida Elnora's Elysium's Alistair's Chadwick January's Ecuadorans Alberto Johnny's Johnny Gilda,132210,7/1/1992,3039
716,317609810,634180050,382000,Joni's Gdansk Lulu Havana Halliburton's Aimee's Aramco Heidi Luisa's Lyly Frito Alonzo Geneva,63770,8/26/2008,3301
717,564638489,533160419,1588000,Long Jimmy's Huffman's Honduras's Iowa's Eden Jacky Ikea's Apollo Helene Eloy's Annmarie's Lucien,94280,10/11/1988,1264
718,212907588,642365668,782000,Lutherans Eloy's Algeria Lulu's Abraham John's Erewhon's Handel Algiers Cockney's Alamogordo's Hohhot Americanize,111830,2/12/1995,4040
719,533708532,448328781,429000,Amie Charlemagne's In's Amoco's Clapton's Loire's Claudia Eleazar Jacquelyn Hurley Freeman's Fuzzbuster Heep's,193520,1/7/1992,1585
720,557216166,456769477,1112000,Fagin's Aristarchus's Easter's Cl Lillie's Geoffrey's Anselmo Jennie Fortaleza Claudio's Lynch Alsatian's Christoper,166200,1/18/1991,1339
721,107449453,417553511,698000,Gaussian Alpheratz Iraq Arjuna Dreyfus Frenchwoman's Harper Alamogordo Chancellorsville's Ellen Catholicism Huxley Jenkins,144800,6/21/2000,4515
722,540722641,41091322,1715000,Lynda's Geo's Gatling Holt Algieba Figaro Louisianians Lucian Franny Hilton Ford's LyX's Finnegan,119670,8/21/1993,1499
723,59164179,263851759,1949000,Lowe Chou Espinoza Jeremy's Jed Folsom Clorox Douglass Finnish Abelson's Earnestine's Clemson's Excalibur,61310,4/15/1992,4693
724,435048711,685056921,445000,Charon Halifax Floridan Amiga's Chou Jinny Alaska Cid Long Appalachia Albert Lippmann Emerson,170500,1/21/1987,2459
725,619350298,516529519,1374000,Hinduisms Abernathy Annabel's Edith Holder's Liszt Armour Hilda's Helena Gd Israeli Dubrovnik's Galois's,190490,9/13/1980,834
726,157401934,166123162,1755000,Gandhian Hartford Finnegan's Ara's Lhotse Gallegos's Charolais's Gewürztraminer Gd's Luther's Huff's Hamitic Hungarians,197520,8/8/2011,4271
727,685018200,22030858,1368000,Gatsby's Estella Aldo's E Jodie Jermaine Edwardo Ahab's Hugh Chanukahs Ishim's Aquinas's Irwin,97350,6/5/2011,272
728,591398283,466977610,1142000,Almighty's Hindenburg Eng Henson Holocaust Aden's Garland Hellenize I'm Galahad Gina's Lindy Letitia's,180290,8/23/1986,1080
729,40587475,643386127,1242000,Horace Lully Fatah Li's Amman's Georgian Inge Amerindian's Lutheran's Dwayne Heliopolis Hamburg Gasser,93820,7/31/2009,4770
730,671186369,154468428,1306000,Claire's Ed Jehovah's Dortmund Horus Christopher's Giorgione Almohad's Chiba French Earle Alcestis Felice,38930,12/6/2009,386
731,572883239,227878753,1846000,Gielgud Ahmadinejad's Idahos Cheryl Loyang Andes's Hugh Frazier's Firestone Adriana Joesph Ag Isiah's,154320,6/3/1981,1186
732,200764676,632509344,1009000,Anibal Freemasonry's Filipino's Duke Charles's Escherichia Lochinvar Luann's Anubis Cole Ashe Eratosthenes Appalachian,132520,11/14/2016,4099
733,29462979,45052613,1620000,Janissary Linwood's Apple Cheops Elysium Erebus's Louisville Ehrlich Fulani Eniwetok Adana Iblis FICA's,164010,9/29/1993,4825
734,228689000,380285036,1474000,Chartism Hamlin's Douay Iapetus Luce's Acrux Apennines Arkhangelsk Hangul's Indy Episcopalian's Lucile Lt,169570,10/6/1999,3898
735,771304751,489215814,369000,Itaipu's Ina Ferber Gale Appomattox Heriberto Elwood Chevron's Doric Lodz Head's Louisville's Dwayne's,76850,6/18/1984,19
736,609355415,668124841,306000,Cicero Hutchinson Forest's Hooters Jeanne's Clovis's Janjaweed's Haydn Folgers Amaru Hennessy Emile Intel,202450,10/27/2001,923
737,526728992,642123398,908000,Clarke's Cleveland Anatole's Felix's Fagin Garth Chaucer's Fermat's Hubert's Harrington's Aristotle's Gangtok's Levi,44230,3/13/1989,1678
738,310488755,4167154,282000,Argentina's Archie's Limoges Adonis's Cheviot's Lottie Ferber Gaea's Ecuadorian Asama Fannie Hazlitt Hershey,30390,11/5/1992,3366
739,557410794,8747262,243000,Charles's Europeans Gil's Gale's Colby Lome's Doug Isolde Faisalabad Aleppo's Alexei's Clorox Hades's,21150,5/25/2007,1336
740,680585436,550541368,1041000,Harbin James's Ginny's Finley's Ceausescu's Hanna Homer's Chambers Eeyore's Allegra's Electra Ed's Earlene,107130,2/26/1981,308
741,451422220,637167556,1511000,Hollands Cliff Luther Horus's Levy Evert Eysenck Adhara Fisk Addie's Ada Anglicize Chimborazo's,61000,10/14/1986,2344
742,365583445,459956272,1101000,Jobs Fatah's Aegean's HP's Charles Lethe Hyundai Fargo's Loews's Gillian's Honduran Chopin Hoover,36330,8/7/2012,3027
743,428471332,374057495,1762000,Hippocrates Isabella Francine's Epson's Aron's Lorrie's Alfred Luz's Eumenides Edna's Alzheimer's Earnest's Aphrodite,51870,4/21/1989,2504
744,253815539,40667460,1513000,Huntley's Eurydice's Claiborne's Falasha Christi Chisinau IOU's Johnston Andrew Cd's Frank's Longstreet's Filipino,83820,10/31/2014,3754
745,637502131,494484361,1542000,Livia's Lucille Alva Armani's Lysistrata's Alexis Fromm Dubcek's Akkad Aldebaran's Frederick Lew Algonquians,120700,8/23/2014,654
746,465538990,524278678,1434000,Giovanni's Annam Frito's Eratosthenes Lollobrigida Ara's Huitzilopotchli's Hobart's Cezanne Fitzpatrick's Giotto Clio Eisner,183980,7/13/2012,2204
747,559734752,157442583,1411000,Gibbs Angelou Aldo Collier Hephaestus Chiquita Colbert Lorentz Hertzsprung Jeannette European's George's Jamaica's,86530,9/20/2012,1316
748,548126087,613883213,1251000,Fiona's Ananias's Gilchrist Chaitanya Arturo's Chechnya Christine's Absalom IRS's Clydesdale's Cathryn's Appalachians Holiday,185610,9/26/1980,1432
749,438941495,331019255,1828000,Fe's Hittite Hansel Charmin's Incas Jonah's Algonquians Ishtar's Jannie Holt Gipsies Lysistrata's Lowell,214980,7/23/1992,2444
750,768304395,372030467,209000,Chumash Londoner Intel's Andre Felipe Ind Eumenides Hatsheput Clapeyron Ehrenberg's Cheviot Dvorák Edwina,18080,4/27/1996,49
751,504124285,6040967,611000,Hawaiian EPA's Charbray's Angelique Escher Alistair Germans Haitian's Amish's Eyck Aberdeen Hells Encarta,183730,10/4/1978,1869
752,256420466,425080078,590000,Liberians Falwell Islamabad's Hartline Adela Lulu's Dreiser Apache's Amenhotep Altai Essie's Exxon Cinderella,137080,11/10/1998,3737
753,452674666,505869328,1522000,Christopher's Jaycees Exodus Luz Evangelina's Eastwood Eritrea's Hakka Libreville's Chancellorsville's Irish Alighieri's Inglewood,25970,4/24/1981,2335
754,429876130,552687090,1526000,Jared's Archie Hiram Elysée's Estes Hohokam Ivory Erick's Alexander's Hanoverian Armagnac Hayworth Collier,153580,6/5/2005,2492
755,398090501,634801325,1183000,Finnish Fotomat Allahabad Andersen Jenifer Alisha Forester Dotson's Hersey's Ethel Federalist's Ibsen Arawak's,197440,11/1/2009,2778
756,287124351,767241620,1038000,Jehovah's Icelandic Arden Loyd's Chernobyl Faisalabad Eniwetok Huntington's Jilin Heimlich's Hardy Honda's Icelander,169700,2/20/1984,3505
757,401109666,278361312,1364000,Gacrux Jayawardene Internationale's Londoner's Edams Ananias Lorena's Hilda Finn Geoffrey's In Apple's Durocher,204430,11/4/2008,2753
758,528819920,502741594,1174000,Acadia's Asama's Elinor's Hershel's Dubai Chan Fulbright Holly Francoise's Ernie Iva Donn's Islam,39790,9/17/2003,1654
759,411314230,290301944,1010000,Houyhnhnm's Chile's Hagiographa Jason Holsteins Duracell's Jeanine's Gatsby's GNP's Galatians Etta Chianti Earle's,137610,4/14/2011,2661
760,79868573,8869622,774000,Chou Chukchi Alison Erick's Abyssinia's Acrux FHA's Holden's Ganymede Galbraith Eugene Alsace Jacquelyn's,188100,4/7/1984,4625
761,511649866,116605160,1295000,Chrysler's Adirondacks's Americana's Freya Gila Andalusian Fay's Hattie Gil's Fargo's Gingrich Arawakan Chesterfield,210310,10/23/2007,1804
762,477114926,296649702,936000,Epstein Amelia Fiji Chancellorsville's Draco Armenia Enif Arkansas Iago's Aryan Dzungaria Evangelina's Epicurean,197050,4/5/1978,2074
763,573913029,262153073,428000,Dustin AOL Lithuanian Antarctic Lyell Loafer Jerseys Andalusian Johanna's Estonian Angevin's Claudio Escher,70100,1/3/1985,1172
764,230117611,344209696,1377000,Lysenko Geffen's Lori Durban Idahoan Hakluyt Clarke's Aconcagua's Livia's Aniakchak's Jeannine's Heidi Adderley's,137910,11/20/1999,3886
765,270502273,494286830,1748000,Er Alsop's Freddy's Jackson GOP's Ashcroft Argonaut's Imogene Essene Li Libreville's Exercycle Floyd,188360,12/3/2016,3595
766,591652887,348781970,892000,Charolais's Heifetz Gamow Howard Algerian's Falwell's Elsie's Donn's Egyptians Ike Coffey's Cleo's Jay,166290,8/5/1978,1074
767,289365080,231641893,896000,Dutchman Downy Acapulco Friedman Alejandro's Anton's Husserl Ijsselmeer's Garibaldi's Christ Lucretia Angela Galois,1170,4/4/1979,3488
768,264064718,554032516,1098000,Hoyle Alcoa's Hanukkahs Aphrodite's Hittite's Ginsu's Haley Hittite Adirondacks Egyptology Anibal Abyssinia Forrest,41340,2/17/2001,3669
769,574581738,428392734,230000,Heinrich's Gacrux's Imodium's Apache Gaines Earlene Janice Gillian Jolene Fannie's Amway Hovhaness's Highness's,210450,4/4/1990,1158
770,535583436,308906392,1520000,Faisal Antony's Ibsen Hinton's Jennifer's Chesterton Herrick Loewi Cessna's Fern's Andalusia Coffey's Lithuanians,41650,4/8/2011,1564
771,430877222,616508202,566000,Imelda Argonaut's Arthurian Algonquian Halley Erector Jasmine's Jan Duracell's London Helsinki's Arawak's Angeline's,31970,2/21/2001,2485
772,601125994,6040967,1566000,Isherwood Janelle Electra Altaic's Algol's Edna Geritol's Albanian Lott Iberia's Filipinos Chateaubriand Jaime,87300,7/16/1992,1002
773,541364678,111104372,209000,Inuit's Achernar Jennie Citroen Ignatius Albuquerque's Archean Jehovah's Ghent Galileo's Durban Luxembourg's Chablis's,202650,4/13/1978,1490
774,679108086,291446213,466000,Ellison's FBI's Hieronymus Jenna's Chirico Alberta's Chambers Arline's Jeanette's Hiroshima's Islamabad's Armour Eastern,81740,2/23/1998,328
775,1468767,541903010,223000,Gabrielle Galilean Aberdeen's Lilith Hoffman's Chilean's Amelia's Italians Cobb Apalachicola's Ferguson's Lucite's Ireland's,155990,10/29/2006,5000
776,83660398,511132187,1882000,Alpheratz's Dover's Gayle's Araucanian Gdansk Hangul's Ham Jed Ltd Allende Hebrews Ashlee's Elbe's,184990,11/8/1988,4614
777,629867712,606884811,1071000,Evita's Armand Ceres's Downy Americanizes Jacob Geoffrey's Frieda Angus Dotson's Angelico Gainsborough Lorentz,206670,11/20/1984,740
778,771207973,203521467,476000,Iblis's Howe Feds Dostoevsky Fiat Eniwetok Christi's Ester Chapultepec Dorothy's Claus Escherichia Eva,38380,5/15/1994,21
779,470425735,364526254,1599000,Honduran Lugosi Hutu Elastoplast Apalachicola Ginsu Iva's Adar's Arkhangelsk Ebro's Lyman Durham's Exodus,107110,12/7/2013,2150
780,418072658,112541899,1256000,Henri's Haifa's Anibal Amelia's Edmund Gilbert Fulani Dunlap Faulknerian Arianism Lusaka's Addams Harriet,214680,1/6/2001,2614
781,613883213,156740643,1298000,Angeline Lottie Adirondack Egypt's Andersen Hosea's Americanism Alphonse Hodge Iliad's Alpheratz Hera's Imhotep,103360,1/9/2005,885
782,672098009,634341495,1387000,Amie Genet's Catholicism's Fr's Cebuano's Faulkner Edwardian's Frenchman Evangeline's Javier Flynn's Havoline's Homer,27450,9/13/2016,381
783,638648426,404616109,346000,Düsseldorf's Israeli's Abram Feynman's GE Alioth Gene Jerri's Donizetti Iowans Lovecraft Ispell's Cervantes's,124550,3/13/2008,646
784,696015158,54125179,404000,Afrocentrism Flynn's Joanna's Jennie's Adenauer Hugo Genaro's Frey Acevedo Frankfort Lilith's GNP's Annabel,209260,1/5/1997,190
785,40921427,216551539,850000,Arneb's Eminem Antoine Livonia's Ignacio's Charolais Lorenzo Gewürztraminer GHQ's Finley Intel Android Earnestine,68030,1/16/1998,4767
786,629100042,263257968,934000,Houdini Faust Inez's Fr Cherie Luzon Elul's Antananarivo Clorets's Antares Eastwood Hooker GP's,36160,10/17/2004,747
787,561564072,431090946,1577000,Leviathan Gambia's Jeanine's Antigua's Hotpoint Etta's Jame's Fox Aramaic Lorre's Icelander Clifford Ankara,50410,11/7/2015,1294
788,466988397,17249301,1398000,Liza Lula Johnny's Hoff Lodz Cliburn Leviticus Centaurus Jannie's Lori Alistair's Iris London's,160660,8/30/2004,2190
789,41049732,419600913,730000,Adenauer Chivas's Jacobean's Evelyn Cheyennes Louisville Africa's Herrera Holmes's Lulu's France's Liszt Esperanto's,203340,11/15/2012,4765
790,497369965,688078217,1315000,Antichrists Euclid's Gerald Appaloosa Jehoshaphat Alleghenies's Angoras Hermes Heyerdahl Lexington's Jackie Hyades's Hohenlohe,35990,2/23/1979,1921
791,262462695,418470495,348000,Gershwin Ebola Indians Escherichia John Cleveland Colgate Ljubljana's Handy Abram's Centaurus Alan's Evans,156170,1/2/1992,3691
792,600531971,381101097,1776000,Francine Hungary's Altman's Isidro Chadwick Herder Islamabad Apalachicola Liechtenstein Heimlich Christendom's Hamlin Accenture,83440,1/2/1997,1013
793,265964696,248369279,1475000,Genet Aesculapius's Ellesmere Gayle's Holland's Jakarta Jaipur Alisa Lillie Iowa's Antony's Alembert's Iquitos,127100,11/21/1995,3645
794,313040351,547662300,1423000,Arizona's Ebonics Chukchi Howells Alphonse's Cimabue's George Hector's Jamestown Charybdis Dumbledore Cognac Earth,125870,8/3/2001,3337
795,534686862,373090795,885000,Claudius's Janis's Alphonso Luciano's Alaskans Alvaro's Fabian Freya Chivas's Hanna's Chechnya Formosa's Dr,171440,2/5/1978,1571
796,481469060,255983057,301000,Hunter's Ir's Clem's Estes Irvin's Liliana's Jockey Erwin Advent Florida's Internationale's Iraqi's Jami,213110,11/25/2012,2045
797,645701132,216753672,1810000,Gayle Cognac's Abner Gestapo's Funafuti Eastwood Excedrin's Arcadian Dorothy Clarice's G Arrhenius Albany,9330,11/9/1997,570
798,650126349,57142633,539000,Fiberglas Lilliput's Ala Alfredo Harlan's Cedric's Dwight's Allende Hallmark's Irisher Colin's Dracula Argonaut's,34010,4/12/2009,539
799,656228160,361019033,1931000,IRA's Israel's Francisco's Antony Lopez's Ada's Alighieri's Choctaw's Eastern Emmanuel Livia's Eustachian Chan,61650,3/9/2003,479
800,585296515,379154652,871000,Gaza Dumbledore's Adan's Dusty's Frankie Drano's Adkins's Holman's Honshu's Hittite's Himmler Garfield Eniwetok's,35910,2/27/1978,1127
801,362803316,247931686,1731000,Alcoa Geiger's Faeroe's Lyell Cokes Ameslan Chanel Chuvash's Englisher Aral's Advent Io's Furtwängler's,36730,10/13/2010,3053
802,135500752,62683693,1219000,Haydn's Cheshire Hohhot's Chevy Herod's Johnathan's Freddy Jeep Lori's Icahn Esterházy Fomalhaut Ella's,101600,9/3/2017,4406
803,296032299,398258988,940000,Epiphany Clara's Hermite's Heisenberg Lovecraft Huey Livy Anacin Hohenzollern Levesque Apennines Honduras's Hemingway's,88550,1/8/1987,3459
804,115105623,274906237,1319000,Hades Heshvan Claudius Abuja Jean's Encarta Enoch Gilda's Hilario Hoosier's Herzl Lithuania's Jayne,85810,11/28/1986,4484
805,672072046,317404492,1098000,Cedric's Cleo's Hatsheput's Adrian Collier's Altaic's Epcot's Adan's Flossie Hegelian House Enrico Gail,170280,7/23/1990,382
806,423980578,633161885,1553000,Lorraine's Excedrin Luz's Cinderella's Jennings's Hemingway's Chrysler's Alston's Abidjan's Ashmolean's Iblis Ar Ara's,50210,6/12/2014,2560
807,14261504,605185421,1471000,Catullus Alexandra Havanas Fabergé Harding's Lucian Eeyore's Elijah's Faisal Charleston's Emilio's Hank Elinor's,106890,7/9/1999,4903
808,263615078,556860026,1662000,Ala Luxembourger Aguinaldo's Hunt Holt Hades's Fukuoka's Chungking Clifton Hooper Cebuano's Eleazar Lhotse's,47300,3/7/1999,3674
809,273685981,592026972,1954000,Elroy Andretti Ernst Hottentot's Jamaica's Adriana's Finley Japanese's Armani's Heimlich's Duane's Cinderella Chisinau,129380,9/5/2004,3570
810,220724164,579867362,549000,Dubrovnik Jenkins Colorado Albert Evita Aeschylus Amritsar Hartford's Japura's Ecuadoran Aquino Jermaine's Chanukahs,85010,9/2/1992,3943
811,683092787,540580652,753000,Ghana Lizzie's Harlow Cochran Levant's Isuzu's Cheri's Florsheim's Aludra's Felipe's Hyperion Henry Frankel's,156650,2/10/2004,281
