OfferID,PropertyID,Date,BuyerTaxID(Person: TaxID),OfferAmount,OfferStatus
1927,1927,2009-05-03,160266487,344000,p
1928,1928,2008-08-20,447136265,550000,p
1929,1929,1995-10-29,264113435,1129000,a
1930,1930,2013-01-15,154705471,719000,a
1931,1931,2000-02-19,456900389,652000,d
1932,1932,1997-10-01,214665846,877000,d
1933,1933,2001-07-06,310300041,305000,d
1934,1934,1988-07-06,241313537,708000,a
1935,1935,1979-03-19,392902482,1468000,p
1936,1936,2006-06-08,229170544,1416000,d
1937,1937,2015-12-27,548507489,869000,p
1938,1938,1996-06-08,606378113,432000,p
1939,1939,1995-12-07,460033063,1607000,a
1940,1940,1986-08-16,475403501,1670000,a
1941,1941,1998-07-06,487073580,458000,p
1942,1942,1993-04-22,538424969,468000,d
1943,1943,2002-12-02,640248539,278000,p
1944,1944,1980-12-12,332188574,1261000,p
1945,1945,2006-01-03,548594936,509000,p
1946,1946,1992-02-20,670169494,1472000,a
1947,1947,2014-09-18,536583578,1476000,p
1948,1948,1992-05-03,145540890,1653000,a
1949,1949,2014-03-08,682100382,1253000,a
1950,1950,2003-01-04,270066140,834000,p
1951,1951,2002-06-18,7121113,782000,d
1952,1952,2017-09-11,691056626,1292000,d
1953,1953,1991-05-10,485822165,1493000,p
1954,1954,2016-12-28,695036254,1207000,a
1955,1955,1999-08-19,565841458,1766000,p
1956,1956,2007-11-13,688075709,372000,a
1957,1957,2015-10-19,213096516,1800000,p
1958,1958,1987-05-05,659039127,633000,p
1959,1959,1979-05-19,645786187,1959000,d
1960,1960,1992-09-07,258211912,415000,p
1961,1961,1993-11-28,647662229,672000,a
1962,1962,1980-05-25,252598435,1893000,a
1963,1963,2010-12-05,642801997,1968000,a
1964,1964,1999-05-04,336032914,975000,d
1965,1965,2006-06-05,628846909,518000,a
1966,1966,2014-08-03,609426381,307000,a
1967,1967,1986-06-27,17720616,1084000,d
1968,1968,1991-06-03,505524786,1433000,p
1969,1969,1994-07-29,525850731,499000,a
1970,1970,1997-04-28,335241718,359000,p
1971,1971,2001-07-06,455219529,1595000,d
1972,1972,1979-09-09,694019355,982000,d
1973,1973,2004-07-13,441057181,1793000,d
1974,1974,1978-07-11,110161811,229000,p
1975,1975,2006-07-03,106406089,1802000,p
1976,1976,2015-08-01,373462888,1566000,a
1977,1977,1979-10-10,229542080,1476000,d
1978,1978,1986-09-13,535343814,836000,a
1979,1979,1986-03-16,457778459,1596000,d
1980,1980,1995-01-16,770320289,209000,d
1981,1981,2005-12-21,414658107,798000,a
1982,1982,2008-09-17,356364303,1880000,d
1983,1983,1993-10-12,265150113,336000,a
1984,1984,2012-08-02,680059978,753000,d
1985,1985,2012-07-28,631804973,1839000,d
1986,1986,1984-01-10,297948144,873000,d
1987,1987,1997-03-17,475060766,1432000,d
1988,1988,2005-05-27,530599362,1211000,p
1989,1989,2000-09-22,448328781,909000,d
1990,1990,2012-04-20,59300548,331000,d
1991,1991,2012-11-04,314603920,578000,p
1992,1992,1992-07-23,450711890,1494000,d
1993,1993,2009-11-27,87783422,276000,p
1994,1994,1997-09-29,421557930,768000,a
1995,1995,1989-09-10,154468428,757000,p
1996,1996,1991-07-23,393066571,430000,p
1997,1997,1981-10-20,314251392,1178000,d
1998,1998,2014-09-02,210780035,1639000,a
1999,1999,2004-11-12,406064682,1093000,p
2000,2000,2007-09-20,438895047,1613000,a
2001,2001,2002-04-28,418524707,1704000,a
2002,2002,2008-11-19,336227832,1950000,d
2003,2003,2006-07-27,536747960,942000,a
2004,2004,2003-01-20,370723921,1518000,p
2005,2005,1996-08-03,472291111,1049000,d
2006,2006,1978-11-21,750056716,540000,p
2007,2007,1992-12-03,40626463,1350000,d
2008,2008,1982-07-17,577287121,861000,p
2009,2009,1978-06-22,456045182,542000,a
2010,2010,1994-07-24,508287676,451000,a
2011,2011,2010-07-25,316407746,604000,a
2012,2012,2016-01-12,420070555,1329000,d
2013,2013,2000-06-30,453491683,1290000,a
2014,2014,1992-12-22,762018957,1531000,a
2015,2015,2010-06-25,460466456,1639000,a
2016,2016,1986-12-10,395275921,248000,a
2017,2017,2014-01-31,246842633,1032000,d
2018,2018,1992-05-26,12527411,1910000,a
2019,2019,2005-07-22,207303216,1426000,d
2020,2020,2009-09-08,651288186,361000,a
2021,2021,2010-06-18,485442440,389000,d
2022,2022,1985-08-26,169202609,1247000,d
2023,2023,2012-09-06,173301493,1755000,a
2024,2024,1996-08-28,220087260,684000,p
2025,2025,2013-08-28,423020405,1076000,p
2026,2026,1992-05-16,564954288,888000,p
2027,2027,1978-04-04,696032093,721000,a
2028,2028,2010-04-06,513032067,658000,a
2029,2029,2012-07-31,667149626,999000,a
2030,2030,1998-03-14,564534600,329000,p
2031,2031,1996-06-30,594144122,1411000,a
2032,2032,2007-10-04,404089457,961000,d
2033,2033,2001-09-11,202709798,1462000,a
2034,2034,2008-11-21,600914924,702000,p
2035,2035,1999-04-21,454897179,262000,d
2036,2036,2002-01-07,442462155,1742000,a
2037,2037,1981-12-21,212389005,1953000,d
2038,2038,1988-10-21,265153437,455000,p
2039,2039,1995-11-18,1600751,285000,p
2040,2040,1981-04-30,143385362,308000,d
2041,2041,1990-01-17,587366001,236000,a
2042,2042,2015-06-03,46061168,1661000,a
2043,2043,2013-05-06,648386055,1174000,d
2044,2044,1996-04-01,404068989,1897000,d
2045,2045,2017-03-21,651288844,545000,a
2046,2046,1993-09-03,516529519,1121000,a
2047,2047,1990-04-19,137423181,1974000,d
2048,2048,2014-10-03,135126307,1099000,d
2049,2049,2004-02-16,74463182,1230000,p
2050,2050,1992-05-27,606884811,1062000,p
2051,2051,1998-05-22,432618070,995000,a
2052,2052,1982-08-21,266341334,1797000,d
2053,2053,1999-07-29,60328650,1691000,d
2054,2054,2014-08-21,104842427,1462000,d
2055,2055,2007-04-20,589514500,1138000,p
2056,2056,2000-06-28,572145862,1768000,a
2057,2057,1995-12-28,497014623,1094000,d
2058,2058,1996-12-15,614174784,1863000,d
2059,2059,1995-06-29,257313039,931000,a
2060,2060,2008-11-25,757015623,1608000,p
2061,2061,1993-08-14,140629003,1740000,p
2062,2062,1985-05-12,161605896,727000,d
2063,2063,2004-03-11,390166489,1026000,p
2064,2064,1996-07-18,31721606,1682000,d
2065,2065,1997-03-14,516400250,1659000,d
2066,2066,2004-05-12,455845062,513000,d
2067,2067,1978-07-17,345243387,1398000,a
2068,2068,2016-06-29,239825684,1342000,p
2069,2069,1998-04-25,212172202,1377000,d
2070,2070,2011-10-31,217801074,1436000,d
2071,2071,1988-05-01,418747046,1124000,p
2072,2072,2007-10-02,450713023,662000,p
2073,2073,2008-02-27,639442699,1171000,p
2074,2074,2010-12-04,264365252,335000,a
2075,2075,2009-01-22,398823805,1141000,d
2076,2076,2016-09-06,23075361,1954000,p
2077,2077,2013-03-27,505680526,894000,d
2078,2078,1984-09-29,376901277,865000,p
2079,2079,1982-02-18,631073860,1308000,d
2080,2080,1985-10-06,635762374,1809000,p
2081,2081,1990-10-31,606350929,1524000,d
2082,2082,2017-08-12,460799351,822000,p
2083,2083,2009-03-28,601750636,690000,p
2084,2084,1995-08-05,377766873,1308000,d
2085,2085,1995-12-28,206423946,1944000,p
2086,2086,2010-03-27,617015167,1099000,d
2087,2087,2016-03-21,440640408,688000,a
2088,2088,1981-06-27,261528872,2000000,d
2089,2089,2008-10-17,450866596,1365000,d
2090,2090,1997-02-17,162091030,1171000,a
2091,2091,2008-10-27,441589075,1622000,p
2092,2092,1984-03-06,608112181,849000,a
2093,2093,2017-04-08,491016668,436000,p
2094,2094,2013-10-22,430750552,1188000,d
2095,2095,1998-02-04,469175615,1449000,p
2096,2096,1997-11-14,262933527,1246000,d
2097,2097,1986-12-21,619988600,1346000,p
2098,2098,1992-01-13,187201718,1936000,a
2099,2099,1999-10-01,471982172,1392000,d
2100,2100,2012-04-19,304082274,683000,d
2101,2101,2007-02-22,314560354,1937000,d
2102,2102,2005-11-13,592484686,337000,a
2103,2103,1990-07-16,295062532,576000,d
2104,2104,1981-02-20,214697058,1689000,p
2105,2105,2017-02-05,94468137,1381000,p
2106,2106,2015-04-15,214035074,228000,p
2107,2107,1995-12-04,513481255,521000,d
2108,2108,2002-10-11,398258988,335000,a
2109,2109,2016-02-19,367706342,757000,a
2110,2110,1999-03-06,547244357,587000,a
2111,2111,1985-07-12,464263406,1285000,a
2112,2112,1990-10-22,332034207,1720000,p
2113,2113,2003-05-21,534434057,228000,p
2114,2114,2000-02-22,523016552,217000,p
2115,2115,1983-08-24,559262727,1090000,p
2116,2116,2004-10-01,227878753,1946000,a
2117,2117,1983-06-13,550263926,1775000,d
2118,2118,2012-09-21,674263085,1814000,d
2119,2119,2013-12-20,698034700,1877000,a
2120,2120,1991-08-08,166764117,1747000,d
2121,2121,2008-10-11,345942669,1336000,d
2122,2122,2000-03-04,630222245,1474000,a
2123,2123,2006-01-19,375244780,817000,d
2124,2124,1979-11-06,498327134,1058000,d
2125,2125,2015-05-23,270117183,1228000,p
2126,2126,2017-09-04,456573312,935000,a
2127,2127,1997-12-25,278381022,432000,d
2128,2128,2013-01-24,282406594,564000,p
2129,2129,1990-09-07,469562243,828000,p
2130,2130,2016-02-29,501037903,1174000,a
2131,2131,2012-01-16,218921518,1481000,a
2132,2132,2017-01-05,84283085,1481000,a
2133,2133,1981-04-04,432605897,1046000,p
2134,2134,1986-03-20,151016660,1404000,p
2135,2135,1994-09-02,373269175,1456000,d
2136,2136,2009-04-02,377727084,936000,d
2137,2137,1999-01-24,680461035,1909000,p
2138,2138,2003-03-26,263118728,1751000,a
2139,2139,2014-10-19,502489460,1945000,a
2140,2140,1981-05-17,553649158,1284000,p
2141,2141,2004-12-01,659125085,1572000,a
2142,2142,1985-11-20,577062170,509000,a
2143,2143,1989-10-15,362302119,1114000,a
2144,2144,1990-07-13,603921051,982000,d
2145,2145,1987-06-05,149604890,1252000,p
2146,2146,1993-11-26,635245246,247000,p
2147,2147,2004-12-08,653189302,506000,p
2148,2148,1994-10-27,518340733,989000,a
2149,2149,1993-05-22,244250679,1966000,p
2150,2150,2016-08-11,638095974,429000,p
2151,2151,1998-07-22,617766709,1782000,p
2152,2152,1982-01-15,118648637,1357000,p
2153,2153,2001-02-22,321446602,487000,a
2154,2154,2015-11-22,342369019,530000,p
2155,2155,1983-03-20,615220846,1109000,a
2156,2156,2009-02-19,472157143,1817000,d
2157,2157,1990-10-31,351044405,986000,d
2158,2158,1990-07-11,528080852,853000,p
2159,2159,1981-03-13,67368431,1160000,d
2160,2160,1980-04-19,279401386,711000,p
2161,2161,1992-05-01,452895549,407000,d
2162,2162,2005-06-24,485132090,749000,a
2163,2163,1995-07-25,42903536,1243000,d
2164,2164,2006-12-04,388285063,701000,d
2165,2165,2017-08-26,241455346,301000,d
2166,2166,1990-02-02,168582296,1820000,d
2167,2167,1979-06-27,107527108,283000,p
2168,2168,1993-04-07,519014418,1286000,d
2169,2169,1986-06-02,228731054,1771000,d
2170,2170,2013-03-11,258341315,1284000,a
2171,2171,2001-05-29,766388794,578000,a
2172,2172,2013-11-05,606204619,1831000,a
2173,2173,2005-07-09,676013245,1278000,a
2174,2174,1989-02-11,544307186,1921000,a
2175,2175,1999-06-09,611523168,1175000,p
2176,2176,2000-07-29,493786089,1127000,p
2177,2177,1986-05-21,680744906,1749000,a
2178,2178,1984-10-02,120285196,1073000,d
2179,2179,1997-05-13,181282263,1536000,d
2180,2180,1986-09-13,392700846,1652000,a
2181,2181,1997-08-08,561246952,315000,d
2182,2182,2008-03-31,768460883,928000,d
2183,2183,2009-10-04,22015607,335000,a
2184,2184,1988-06-13,168468212,290000,p
2185,2185,1980-02-04,84625197,960000,d
2186,2186,1999-07-10,434944775,1286000,p
2187,2187,1986-12-17,548838881,1393000,d
2188,2188,1984-07-14,264231384,1395000,d
2189,2189,2012-07-09,234393808,281000,a
2190,2190,1991-04-06,679076070,1105000,d
2191,2191,1999-10-29,641121739,1302000,a
2192,2192,1992-06-16,664051329,559000,p
2193,2193,1996-03-16,412581043,1241000,p
2194,2194,2007-06-23,449676092,1592000,a
2195,2195,1978-08-08,695018531,1813000,d
2196,2196,1994-10-22,417197808,1022000,d
2197,2197,2009-03-29,17057376,1159000,p
2198,2198,2001-01-14,594681208,687000,a
2199,2199,1990-06-27,286508084,433000,a
2200,2200,2003-10-28,620056986,399000,p
2201,2201,2005-07-10,616981718,1251000,a
2202,2202,2017-11-13,252110834,660000,p
2203,2203,1979-03-14,621808541,639000,p
2204,2204,1990-09-27,312304427,875000,d
2205,2205,2000-09-10,241461961,655000,a
2206,2206,1995-03-29,540716423,707000,p
2207,2207,2003-01-01,417430638,537000,a
2208,2208,1982-11-08,485669320,1846000,d
2209,2209,1998-02-06,514743798,1699000,d
2210,2210,1979-05-08,501345304,1632000,d
2211,2211,1993-05-07,210705873,1985000,a
2212,2212,1985-11-30,639129690,957000,d
2213,2213,2009-08-01,461441152,1671000,a
2214,2214,2014-05-07,514150685,1181000,d
2215,2215,1983-03-13,271687691,1255000,p
2216,2216,2010-08-05,76051481,889000,p
2217,2217,1993-06-08,427894624,242000,p
2218,2218,2007-09-05,547541297,461000,p
2219,2219,1991-10-27,505604726,860000,a
2220,2220,1994-01-17,283385494,1031000,d
2221,2221,1983-02-15,400062352,324000,d
2222,2222,1988-10-06,600615136,558000,p
2223,2223,2004-11-21,391111065,251000,d
2224,2224,2003-09-23,571307468,550000,a
2225,2225,2005-06-28,363058302,1788000,a
2226,2226,1996-07-01,646401941,1130000,p
2227,2227,2012-07-03,671096460,936000,d
2228,2228,1982-03-31,544543018,1415000,a
2229,2229,1980-06-02,266483752,627000,p
2230,2230,2014-11-14,102169105,815000,p
2231,2231,1986-01-14,541251184,1316000,a
2232,2232,1998-04-17,573785055,1139000,a
2233,2233,2000-09-07,487085857,867000,d
2234,2234,1985-07-30,153865348,1277000,p
2235,2235,1995-07-11,418595132,1796000,d
2236,2236,2012-03-12,326227868,1111000,p
2237,2237,2004-03-21,257877792,350000,a
2238,2238,1987-07-11,495114952,1334000,a
2239,2239,2014-02-02,515258263,1488000,d
2240,2240,2000-06-02,593322164,831000,p
2241,2241,2010-03-17,269804967,912000,a
2242,2242,1986-01-30,530497147,1828000,p
2243,2243,1978-05-24,511042244,493000,a
2244,2244,2006-04-07,767165485,1885000,p
2245,2245,2002-11-18,166225694,1779000,d
2246,2246,2012-06-27,507295795,988000,p
2247,2247,2015-06-06,139627458,411000,d
2248,2248,2012-03-05,636405968,665000,d
2249,2249,1980-12-05,72780093,277000,p
2250,2250,2009-07-24,215061169,528000,d
2251,2251,2005-12-11,447687130,607000,p
2252,2252,2012-08-16,353307205,1602000,a
2253,2253,2003-02-09,312066916,1533000,d
2254,2254,1987-01-15,260810218,786000,p
2255,2255,2015-10-07,558985302,1113000,a
2256,2256,2014-05-02,382509175,1069000,a
2257,2257,1980-04-04,525916542,1008000,d
2258,2258,1985-06-04,94546107,1740000,p
2259,2259,1980-11-24,448504015,532000,d
2260,2260,1981-08-21,499023088,1043000,a
2261,2261,2008-04-17,663099490,1723000,d
2262,2262,2005-08-25,359428628,379000,d
2263,2263,2007-05-31,385443643,1197000,p
2264,2264,1985-09-16,215497900,221000,a
2265,2265,1997-03-02,561289306,1056000,a
2266,2266,1998-06-11,72309802,1282000,d
2267,2267,2008-10-15,495209994,1860000,d
2268,2268,1995-01-08,541610633,1060000,d
2269,2269,1990-05-13,109384923,350000,d
2270,2270,1998-08-08,291562522,334000,a
2271,2271,1999-03-21,573154135,1976000,a
2272,2272,2016-12-12,314236377,969000,p
2273,2273,1992-06-21,570912552,1783000,d
2274,2274,2002-03-01,672071299,1631000,a
2275,2275,1985-08-22,524121463,812000,d
2276,2276,1990-08-11,771306098,1150000,d
2277,2277,1988-01-10,334226337,1884000,a
2278,2278,2015-10-10,513942361,360000,d
2279,2279,2011-06-30,628589109,1514000,p
2280,2280,2010-05-27,681056740,1106000,p
2281,2281,1995-11-05,447407384,1362000,d
2282,2282,1995-08-13,600853062,1960000,p
2283,2283,1999-07-03,521387249,1896000,a
2284,2284,1995-10-24,629321997,916000,d
2285,2285,1985-02-17,676057303,1290000,a
2286,2286,2007-08-07,540588006,1368000,p
2287,2287,1987-11-14,219905892,892000,p
2288,2288,1978-04-14,622789833,1439000,p
2289,2289,2013-09-02,216070315,838000,p
2290,2290,2005-02-01,353325976,1327000,d
2291,2291,1997-08-20,695017811,1154000,d
2292,2292,1986-12-07,449645351,1697000,d
2293,2293,2002-01-18,163483764,834000,p
2294,2294,2006-06-17,674126553,1795000,d
2295,2295,1991-05-15,463844845,1208000,p
2296,2296,1999-06-12,540713116,425000,p
2297,2297,1996-02-12,149285007,1038000,a
2298,2298,2014-03-07,657121079,1131000,d
2299,2299,1983-05-11,527525322,783000,p
2300,2300,2012-04-13,613507144,1884000,a
2301,2301,2010-03-30,261368019,642000,p
2302,2302,1979-08-25,391660933,942000,a
2303,2303,1979-01-14,441485508,1657000,a
2304,2304,1989-12-30,171362375,1699000,a
2305,2305,1979-09-02,552770286,408000,a
2306,2306,1998-09-03,79900651,1796000,d
2307,2307,2010-07-08,154848080,793000,a
2308,2308,1989-09-19,382060980,681000,d
2309,2309,2003-06-28,567476154,1020000,a
2310,2310,1996-11-20,249200829,1785000,d
2311,2311,1992-11-15,365506476,1631000,d
2312,2312,2017-07-16,473843433,901000,a
2313,2313,1992-06-02,392747267,1805000,d
2314,2314,1998-05-18,228303557,1586000,d
2315,2315,2008-07-31,68666110,359000,p
2316,2316,2015-04-08,87010939,436000,p
2317,2317,1979-11-19,601305684,815000,p
2318,2318,1988-02-20,638540375,1804000,p
2319,2319,2003-05-04,520114207,1921000,p
2320,2320,1990-06-17,699030988,522000,p
2321,2321,2005-10-22,403466789,1152000,d
2322,2322,2007-07-22,263338095,1817000,a
2323,2323,1994-07-10,468092731,673000,d
2324,2324,1991-07-12,126039039,1237000,a
2325,2325,1990-09-03,456595091,1575000,d
2326,2326,2008-03-01,468365913,682000,d
2327,2327,1994-01-05,449836021,1920000,a
2328,2328,2000-09-06,216302588,672000,d
2329,2329,2005-11-22,569492076,734000,d
2330,2330,2002-05-11,565440512,832000,a
2331,2331,1997-08-25,431190519,1811000,a
2332,2332,1980-12-21,657186558,1063000,a
2333,2333,2013-02-06,542608773,1351000,d
2334,2334,2017-09-22,765641051,866000,d
2335,2335,1999-02-23,659014299,359000,d
2336,2336,2011-10-22,520169217,1872000,d
2337,2337,2009-06-26,637425931,1365000,a
2338,2338,1991-06-22,772148856,283000,d
2339,2339,1998-01-01,536037137,1607000,p
2340,2340,2004-03-05,147324606,1176000,a
2341,2341,2006-02-08,453766543,1179000,p
2342,2342,1997-04-05,428038562,598000,a
2343,2343,1995-12-11,136520913,448000,a
2344,2344,1999-05-15,272184339,1491000,p
2345,2345,2015-09-02,669182237,683000,d
2346,2346,1979-10-24,227618088,1979000,d
2347,2347,1979-02-14,362097880,919000,p
2348,2348,1990-02-20,42322933,1186000,d
2349,2349,1986-11-24,100624831,579000,a
2350,2350,1991-12-15,594289216,1433000,d
2351,2351,1989-01-13,578159946,475000,p
2352,2352,2015-08-15,188039811,268000,d
2353,2353,1995-03-17,408994976,547000,a
2354,2354,2007-04-05,221016450,396000,p
2355,2355,1994-08-30,772308320,1210000,d
2356,2356,1983-10-10,267951535,1401000,p
2357,2357,2009-03-26,36123888,1330000,a
2358,2358,1992-10-20,470086341,1729000,a
2359,2359,1999-12-25,643340939,1397000,a
2360,2360,2008-11-21,674124183,1629000,d
2361,2361,1999-09-12,772142070,775000,d
2362,2362,1987-12-20,406840195,854000,a
2363,2363,2001-06-06,676055324,1036000,a
2364,2364,1984-07-18,571944577,680000,p
2365,2365,1997-10-12,325059453,613000,a
2366,2366,2000-04-26,173704773,349000,d
2367,2367,2006-02-13,626309543,1489000,a
2368,2368,2004-10-06,508360639,835000,p
2369,2369,2000-03-12,280528722,1678000,a
2370,2370,2006-01-07,594355999,1074000,p
2371,2371,1990-05-08,685012149,981000,p
2372,2372,2007-04-14,269981623,428000,d
2373,2373,1991-05-23,236961489,1007000,p
2374,2374,1991-10-31,336288495,1886000,d
2375,2375,1983-09-11,689013321,1619000,a
2376,2376,1980-11-11,193078869,1667000,a
2377,2377,1987-06-22,617015465,1247000,a
2378,2378,1984-04-24,382125607,1366000,d
2379,2379,2005-01-21,15010413,1247000,p
2380,2380,1992-06-07,124145965,1756000,d
2381,2381,1985-06-07,530353120,1981000,d
2382,2382,2014-06-19,8389262,1075000,d
2383,2383,2016-10-15,268768573,1903000,p
2384,2384,2002-12-17,13096109,505000,d
2385,2385,1999-10-18,423063834,761000,a
2386,2386,2016-01-14,645428122,1968000,a
2387,2387,2003-05-17,630480887,1034000,p
2388,2388,2005-04-22,663099523,254000,d
2389,2389,2003-04-03,267553622,1778000,a
2390,2390,1987-06-30,430924641,755000,d
2391,2391,1998-02-06,653016709,1775000,d
2392,2392,1980-02-11,114203701,1802000,a
2393,2393,1997-09-17,18422526,1755000,d
2394,2394,2004-11-08,327049539,1057000,a
2395,2395,2006-11-25,677051527,1711000,a
2396,2396,1994-01-11,477380764,1066000,p
2397,2397,2008-06-18,334804822,449000,d
2398,2398,2015-12-09,249570244,1491000,a
2399,2399,2008-03-16,143547312,743000,p
2400,2400,2016-03-30,394066266,1462000,p
2401,2401,2002-12-30,682038035,409000,d
2402,2402,1989-06-29,759016767,435000,p
2403,2403,2007-11-05,329905223,1872000,a
2404,2404,2001-04-23,167640741,1115000,a
2405,2405,1997-05-27,458215650,985000,p
2406,2406,2002-08-11,642625769,244000,p
2407,2407,2004-06-10,543042043,1808000,d
2408,2408,1993-02-27,571180820,1025000,a
2409,2409,2007-04-10,97524077,1495000,d
2410,2410,2006-02-15,297727733,1372000,p
2411,2411,2009-03-05,125405714,1675000,p
2412,2412,2008-06-16,216250822,609000,p
2413,2413,2003-04-20,692036335,1853000,a
2414,2414,1986-07-13,675280569,1723000,d
2415,2415,1995-02-27,456352913,1184000,d
2416,2416,2001-07-01,223798538,307000,a
2417,2417,1995-09-02,407497052,699000,a
2418,2418,1991-02-23,456769477,1735000,a
2419,2419,1992-04-22,557175810,1237000,d
2420,2420,1986-05-25,350840975,1857000,d
